"@timestamp","_id","_index","_score","_tier","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","container.id","container.image.name","container.runtime","ecs.version","event.ingested","host.architecture","host.containerized","host.hostname","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","kubernetes.container.name","kubernetes.labels.app","kubernetes.labels.app_kubernetes_io/component","kubernetes.labels.app_kubernetes_io/instance","kubernetes.labels.app_kubernetes_io/name","kubernetes.labels.app_kubernetes_io/part-of","kubernetes.labels.app_kubernetes_io/version","kubernetes.labels.autoscaling-enabled","kubernetes.labels.config-version","kubernetes.labels.department","kubernetes.labels.enable-soft-pod-memory-evicter","kubernetes.labels.filteredOutAlerts","kubernetes.labels.helm_sh/chart","kubernetes.labels.maxReplicas","kubernetes.labels.owner","kubernetes.labels.pod-template-hash","kubernetes.labels.team","kubernetes.namespace","kubernetes.namespace_labels.kubernetes_io/metadata_name","kubernetes.namespace_uid","kubernetes.node.hostname","kubernetes.node.labels.beta_kubernetes_io/arch","kubernetes.node.labels.beta_kubernetes_io/instance-type","kubernetes.node.labels.beta_kubernetes_io/os","kubernetes.node.labels.failure-domain_beta_kubernetes_io/region","kubernetes.node.labels.failure-domain_beta_kubernetes_io/zone","kubernetes.node.labels.k8s_io/cloud-provider-aws","kubernetes.node.labels.karpenter_k8s_aws/ec2nodeclass","kubernetes.node.labels.karpenter_k8s_aws/instance-capability-flex","kubernetes.node.labels.karpenter_k8s_aws/instance-category","kubernetes.node.labels.karpenter_k8s_aws/instance-cpu","kubernetes.node.labels.karpenter_k8s_aws/instance-cpu-manufacturer","kubernetes.node.labels.karpenter_k8s_aws/instance-cpu-sustained-clock-speed-mhz","kubernetes.node.labels.karpenter_k8s_aws/instance-ebs-bandwidth","kubernetes.node.labels.karpenter_k8s_aws/instance-encryption-in-transit-supported","kubernetes.node.labels.karpenter_k8s_aws/instance-family","kubernetes.node.labels.karpenter_k8s_aws/instance-generation","kubernetes.node.labels.karpenter_k8s_aws/instance-hypervisor","kubernetes.node.labels.karpenter_k8s_aws/instance-local-nvme","kubernetes.node.labels.karpenter_k8s_aws/instance-memory","kubernetes.node.labels.karpenter_k8s_aws/instance-network-bandwidth","kubernetes.node.labels.karpenter_k8s_aws/instance-size","kubernetes.node.labels.karpenter_sh/capacity-type","kubernetes.node.labels.karpenter_sh/do-not-sync-taints","kubernetes.node.labels.karpenter_sh/initialized","kubernetes.node.labels.karpenter_sh/nodepool","kubernetes.node.labels.karpenter_sh/registered","kubernetes.node.labels.kubernetes_io/arch","kubernetes.node.labels.kubernetes_io/hostname","kubernetes.node.labels.kubernetes_io/os","kubernetes.node.labels.node_kubernetes_io/descheduler_enabled","kubernetes.node.labels.node_kubernetes_io/instance-type","kubernetes.node.labels.node_kubernetes_io/lifecycle","kubernetes.node.labels.topology_k8s_aws/zone-id","kubernetes.node.labels.topology_kubernetes_io/region","kubernetes.node.labels.topology_kubernetes_io/zone","kubernetes.node.name","kubernetes.node.uid","kubernetes.pod.ip","kubernetes.pod.name","kubernetes.pod.uid","kubernetes.replicaset.name","labels.app_session_id","labels.client_code","labels.lag_in_seconds","labels.time_ns","labels.user_session_id","log.file.path","log.level","log.logger","log.offset","log.origin.file.line","log.origin.file.name","log.origin.function",message,"process.name","process.name.text","process.pid","process.thread.id","process.thread.name","service.name","service.node.name","service.type","service.version",stream,"trace.id","transaction.id","transaction.name","user.name","user.name.text","user.type"
"Jan 13, 2026 @ 18:14:33.922",kP6juZsBLtMA4QYRx03Q,"prod:.ds-filebeat-8.11.0-mt-prd-2026.01.13-001175","-","-","c62b4477-a384-4806-88f4-26c919c69a13","ip-10-129-60-70.ec2.internal","1957f589-a3e7-4713-b050-7852d02e3af5","ip-10-129-60-70.ec2.internal",filebeat,"8.11.0",cc2c741e4e1c5981284da0195c098c647552f46e08c9a1c5f95e34a27e7054aa,"469620122115.dkr.ecr.us-east-1.amazonaws.com/core-shd-ci-us-east-1-ecr-hs-main:5.12592.50",containerd,"8.0.0","Jan 13, 2026 @ 18:14:37.082",aarch64,false,"ip-10-129-60-70.ec2.internal","10.129.60.70, fe80::8ff:c9ff:fe62:99a9, fe80::ecee:eeff:feee:eeee, 169.254.20.25, 172.20.0.10, 192.168.128.128, fe80::642b:28ff:fee4:a02c, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee","0A-FF-C9-62-99-A9, 66-2B-28-E4-A0-2C, 6A-F5-5C-5F-35-BC, EE-EE-EE-EE-EE-EE","ip-10-129-60-70.ec2.internal",focal,debian,"6.1.158-178.288.amzn2023.aarch64",Ubuntu,Ubuntu,ubuntu,linux,"20.04.6 LTS (Focal Fossa)",container,gl,"hs-main",gl,"hs-main",gl,"hs-main","5.12592.50",true,"1.3768.7",dev,true,51014,"hs-main-5.12592.50",100,"gl-dev",59649b9968,"app-release-eng","hs-main-prd-b-01","hs-main-prd-b-01","86eed4d6-650e-43f6-adcd-0d7b21bc9d51","ip-10-129-60-70.ec2.internal",arm64,"r7gd.16xlarge",linux,"us-east-1","us-east-1c",54d65a4d515dc2462c6b3c95d562cdf8,"karpenter-ec2-arm64-nodeclass",false,r,64,aws,2600,20000,true,r7gd,7,nitro,3800,524288,30000,16xlarge,spot,true,true,"karpenter-arm64-node-pool",true,arm64,"ip-10-129-60-70.ec2.internal",linux,enabled,"r7gd.16xlarge",spot,"use1-az4","us-east-1","us-east-1c","ip-10-129-60-70.ec2.internal","517f34cc-e3cd-4d5e-8072-e1dee0ab0656","192.168.128.187","gl-59649b9968-4xdxp","18790e76-c008-408c-907b-85f1a15e6c21","gl-59649b9968",ce11f3763ba7dab82b598e791dc53a29,MTGEPROD,3,"922,055","-","/var/log/containers/gl-59649b9968-4xdxp_hs-main-prd-b-01_gl-cc2c741e4e1c5981284da0195c098c647552f46e08c9a1c5f95e34a27e7054aa.log",INFO,"domain_model.multi_tenant.sqs.sqs_message_gateway.SQSMessageGateway","6,481,396",313,"sqs_message_gateway.py","_save_message_body_to_file","Size of the SQS message is : 75",MainProcess,MainProcess,1,"281,472,225,243,392","Thread-5 (_run)",GL,"gl-59649b9968-4xdxp-0","hs-main","5.12592.50",stdout,ce11f3763ba7dab82b598e791dc53a29,edd7366edbea482b,"run_position_build_for_cash",hsservices,hsservices,"service-account"
"Jan 13, 2026 @ 18:14:33.920","l_-juZsBLtMA4QYR6O0q","prod:.ds-filebeat-8.11.0-mt-prd-2026.01.13-001175","-","-","c62b4477-a384-4806-88f4-26c919c69a13","ip-10-129-60-70.ec2.internal","1957f589-a3e7-4713-b050-7852d02e3af5","ip-10-129-60-70.ec2.internal",filebeat,"8.11.0",22d53c6adee02cd7807589eb956cc7f7f0b3c0557d58b1ccec11f47e87598c4d,"469620122115.dkr.ecr.us-east-1.amazonaws.com/core-shd-ci-us-east-1-ecr-hs-main:5.12592.83",containerd,"8.0.0","Jan 13, 2026 @ 18:14:45.402",aarch64,false,"ip-10-129-60-70.ec2.internal","10.129.60.70, fe80::8ff:c9ff:fe62:99a9, fe80::ecee:eeff:feee:eeee, 169.254.20.25, 172.20.0.10, 192.168.128.128, fe80::642b:28ff:fee4:a02c, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee","0A-FF-C9-62-99-A9, 66-2B-28-E4-A0-2C, 6A-F5-5C-5F-35-BC, EE-EE-EE-EE-EE-EE","ip-10-129-60-70.ec2.internal",focal,debian,"6.1.158-178.288.amzn2023.aarch64",Ubuntu,Ubuntu,ubuntu,linux,"20.04.6 LTS (Focal Fossa)",container,sm,"hs-main",sm,"hs-main",sm,"hs-main","5.12592.83",true,"1.3876.0",dev,true,"-","hs-main-5.12592.83",100,"sec-master-dev",556c7898dc,"app-release-eng","hs-main-prd-c-01","hs-main-prd-c-01","f1ee7016-dda3-4345-b23f-fae9204e82e7","ip-10-129-60-70.ec2.internal",arm64,"r7gd.16xlarge",linux,"us-east-1","us-east-1c",54d65a4d515dc2462c6b3c95d562cdf8,"karpenter-ec2-arm64-nodeclass",false,r,64,aws,2600,20000,true,r7gd,7,nitro,3800,524288,30000,16xlarge,spot,true,true,"karpenter-arm64-node-pool",true,arm64,"ip-10-129-60-70.ec2.internal",linux,enabled,"r7gd.16xlarge",spot,"use1-az4","us-east-1","us-east-1c","ip-10-129-60-70.ec2.internal","517f34cc-e3cd-4d5e-8072-e1dee0ab0656","192.168.128.190","sm-556c7898dc-pd49d","de02aa34-b333-4e05-a731-cefb1646a00a","sm-556c7898dc",3e63c528b999cf61148d71eb049a6331,BVAMPROD,11,"919,998","-","/var/log/containers/sm-556c7898dc-pd49d_hs-main-prd-c-01_sm-22d53c6adee02cd7807589eb956cc7f7f0b3c0557d58b1ccec11f47e87598c4d.log",WARNING,"domain_model.gateway.instrument_risk.instrument_risk_data_gateway.InstrumentRiskDataGateway","13,386,639",64,"instrument_risk_data_gateway.py","save_values","InstrumentRiskDataGateway: Not Saving value None for instrument FHR 5529 CS MTGE(RP010626-TM RBC Bank)UY, column portfolio_gamma_yield as it's not numeric",MainProcess,MainProcess,1,"281,472,080,474,368","ThreadPoolExecutor-0_1",SM,"sm-556c7898dc-pd49d-0","hs-main","5.12592.83",stdout,3e63c528b999cf61148d71eb049a6331,0e6db1a43c2bece8,"save_instrument_time_series_for_archive_time_series",hsservices,hsservices,"service-account"
"Jan 13, 2026 @ 18:14:33.920","mP-juZsBLtMA4QYR6O0q","prod:.ds-filebeat-8.11.0-mt-prd-2026.01.13-001175","-","-","c62b4477-a384-4806-88f4-26c919c69a13","ip-10-129-60-70.ec2.internal","1957f589-a3e7-4713-b050-7852d02e3af5","ip-10-129-60-70.ec2.internal",filebeat,"8.11.0",22d53c6adee02cd7807589eb956cc7f7f0b3c0557d58b1ccec11f47e87598c4d,"469620122115.dkr.ecr.us-east-1.amazonaws.com/core-shd-ci-us-east-1-ecr-hs-main:5.12592.83",containerd,"8.0.0","Jan 13, 2026 @ 18:14:45.402",aarch64,false,"ip-10-129-60-70.ec2.internal","10.129.60.70, fe80::8ff:c9ff:fe62:99a9, fe80::ecee:eeff:feee:eeee, 169.254.20.25, 172.20.0.10, 192.168.128.128, fe80::642b:28ff:fee4:a02c, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee","0A-FF-C9-62-99-A9, 66-2B-28-E4-A0-2C, 6A-F5-5C-5F-35-BC, EE-EE-EE-EE-EE-EE","ip-10-129-60-70.ec2.internal",focal,debian,"6.1.158-178.288.amzn2023.aarch64",Ubuntu,Ubuntu,ubuntu,linux,"20.04.6 LTS (Focal Fossa)",container,sm,"hs-main",sm,"hs-main",sm,"hs-main","5.12592.83",true,"1.3876.0",dev,true,"-","hs-main-5.12592.83",100,"sec-master-dev",556c7898dc,"app-release-eng","hs-main-prd-c-01","hs-main-prd-c-01","f1ee7016-dda3-4345-b23f-fae9204e82e7","ip-10-129-60-70.ec2.internal",arm64,"r7gd.16xlarge",linux,"us-east-1","us-east-1c",54d65a4d515dc2462c6b3c95d562cdf8,"karpenter-ec2-arm64-nodeclass",false,r,64,aws,2600,20000,true,r7gd,7,nitro,3800,524288,30000,16xlarge,spot,true,true,"karpenter-arm64-node-pool",true,arm64,"ip-10-129-60-70.ec2.internal",linux,enabled,"r7gd.16xlarge",spot,"use1-az4","us-east-1","us-east-1c","ip-10-129-60-70.ec2.internal","517f34cc-e3cd-4d5e-8072-e1dee0ab0656","192.168.128.190","sm-556c7898dc-pd49d","de02aa34-b333-4e05-a731-cefb1646a00a","sm-556c7898dc",3e63c528b999cf61148d71eb049a6331,BVAMPROD,11,"920,042","-","/var/log/containers/sm-556c7898dc-pd49d_hs-main-prd-c-01_sm-22d53c6adee02cd7807589eb956cc7f7f0b3c0557d58b1ccec11f47e87598c4d.log",WARNING,"domain_model.gateway.instrument_risk.instrument_risk_data_gateway.InstrumentRiskDataGateway","13,387,710",64,"instrument_risk_data_gateway.py","save_values","InstrumentRiskDataGateway: Not Saving value None for instrument FHR 5529 CS MTGE(RP010626-TM RBC Bank)UY, column original_volatility as it's not numeric",MainProcess,MainProcess,1,"281,472,080,474,368","ThreadPoolExecutor-0_1",SM,"sm-556c7898dc-pd49d-0","hs-main","5.12592.83",stdout,3e63c528b999cf61148d71eb049a6331,0e6db1a43c2bece8,"save_instrument_time_series_for_archive_time_series",hsservices,hsservices,"service-account"
"Jan 13, 2026 @ 18:14:33.919","if-juZsBLtMA4QYR6O0q","prod:.ds-filebeat-8.11.0-mt-prd-2026.01.13-001175","-","-","c62b4477-a384-4806-88f4-26c919c69a13","ip-10-129-60-70.ec2.internal","1957f589-a3e7-4713-b050-7852d02e3af5","ip-10-129-60-70.ec2.internal",filebeat,"8.11.0",22d53c6adee02cd7807589eb956cc7f7f0b3c0557d58b1ccec11f47e87598c4d,"469620122115.dkr.ecr.us-east-1.amazonaws.com/core-shd-ci-us-east-1-ecr-hs-main:5.12592.83",containerd,"8.0.0","Jan 13, 2026 @ 18:14:45.400",aarch64,false,"ip-10-129-60-70.ec2.internal","10.129.60.70, fe80::8ff:c9ff:fe62:99a9, fe80::ecee:eeff:feee:eeee, 169.254.20.25, 172.20.0.10, 192.168.128.128, fe80::642b:28ff:fee4:a02c, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee","0A-FF-C9-62-99-A9, 66-2B-28-E4-A0-2C, 6A-F5-5C-5F-35-BC, EE-EE-EE-EE-EE-EE","ip-10-129-60-70.ec2.internal",focal,debian,"6.1.158-178.288.amzn2023.aarch64",Ubuntu,Ubuntu,ubuntu,linux,"20.04.6 LTS (Focal Fossa)",container,sm,"hs-main",sm,"hs-main",sm,"hs-main","5.12592.83",true,"1.3876.0",dev,true,"-","hs-main-5.12592.83",100,"sec-master-dev",556c7898dc,"app-release-eng","hs-main-prd-c-01","hs-main-prd-c-01","f1ee7016-dda3-4345-b23f-fae9204e82e7","ip-10-129-60-70.ec2.internal",arm64,"r7gd.16xlarge",linux,"us-east-1","us-east-1c",54d65a4d515dc2462c6b3c95d562cdf8,"karpenter-ec2-arm64-nodeclass",false,r,64,aws,2600,20000,true,r7gd,7,nitro,3800,524288,30000,16xlarge,spot,true,true,"karpenter-arm64-node-pool",true,arm64,"ip-10-129-60-70.ec2.internal",linux,enabled,"r7gd.16xlarge",spot,"use1-az4","us-east-1","us-east-1c","ip-10-129-60-70.ec2.internal","517f34cc-e3cd-4d5e-8072-e1dee0ab0656","192.168.128.190","sm-556c7898dc-pd49d","de02aa34-b333-4e05-a731-cefb1646a00a","sm-556c7898dc",3e63c528b999cf61148d71eb049a6331,BVAMPROD,11,"919,039","-","/var/log/containers/sm-556c7898dc-pd49d_hs-main-prd-c-01_sm-22d53c6adee02cd7807589eb956cc7f7f0b3c0557d58b1ccec11f47e87598c4d.log",WARNING,"domain_model.gateway.instrument_risk.instrument_risk_data_gateway.InstrumentRiskDataGateway","13,371,696",64,"instrument_risk_data_gateway.py","save_values","InstrumentRiskDataGateway: Not Saving value None for instrument FHR 5529 CS MTGE(RP010626-TM RBC Bank)UY, column price_delta_no_volmove_curr2 as it's not numeric",MainProcess,MainProcess,1,"281,472,080,474,368","ThreadPoolExecutor-0_1",SM,"sm-556c7898dc-pd49d-0","hs-main","5.12592.83",stdout,3e63c528b999cf61148d71eb049a6331,0e6db1a43c2bece8,"save_instrument_time_series_for_archive_time_series",hsservices,hsservices,"service-account"
